age,working_sector,financial_weight,qualification,years_of_education,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
34.0,private,113198.0,CommunityCollege,EDL4,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,28.0, United-States,0
27.0,private,93206.0,CommunityCollege,EDL3,0,Never-married,cleaner, Own-child, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,0
47.0,private,111961.0,HighGrad,EDL2,0,Married-civilian,other, Wife, Black, Female,0.0,0.0,30.0, United-States,0
20.0,private,219122.0,CommunityCollege,EDL3,0,Never-married,other, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
24.0,private,111445.0,HighGrad,EDL2,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,38.0, United-States,0
37.0,local_body,223020.0,CommunityCollege,EDL4,0,Never-married,other, Unmarried, Black, Female,0.0,0.0,32.0, United-States,0
42.0,private,303155.0,CommunityCollege,EDL4,0,Divorced,clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
20.0,without_pay,41035.0,CommunityCollege,EDL3,1,Never-married,transport, Own-child, White, Male,0.0,0.0,20.0, United-States,0
68.0,private,159191.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
22.0,local_body,244408.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam,0
72.0,self_employed,473748.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,30.0, United-States,0
45.0,national,71823.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Husband, Black, Male,0.0,0.0,20.0, United-States,0
30.0,local_body,83066.0,HighGrad,EDL2,0,Married-civilian,other, Husband, Black, Male,0.0,0.0,40.0, United-States,0
33.0,private,150154.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
56.0,private,178033.0,CommunityCollege,EDL3,0,Widowed,managerial, Not-in-family, White, Male,4416.0,0.0,60.0, United-States,0
25.0,self_employed,159909.0,CommunityCollege,EDL4,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,40.0, United-States,0
41.0,private,190885.0,HighGrad,EDL2,0,Divorced,house_servant, Not-in-family, White, Female,0.0,0.0,40.0, Guatemala,0
25.0,private,243786.0,Bachelors,EDL4,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0
36.0,private,159016.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,38.0, United-States,0
58.0,self_employed,193434.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,20.0, United-States,0
26.0,private,245029.0,Bachelors,EDL4,0,Never-married,clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0
44.0,private,344920.0,Bachelors,EDL4,1,Never-married,clerical, Not-in-family, White, Female,0.0,1617.0,20.0, United-States,0
44.0,private,169980.0,dropout,EDL1,0,Married-civilian,other, Husband, Black, Male,0.0,0.0,60.0, United-States,0
28.0,state,155397.0,Bachelors,EDL4,0,Never-married,managerial, Not-in-family, White, Male,0.0,0.0,55.0, United-States,0
42.0,private,245317.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,50.0, United-States,0
41.0,private,74182.0,HighGrad,EDL2,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
39.0,private,280570.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,45.0, United-States,0
64.0,self_employed,30664.0,CommunityCollege,EDL4,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,30.0, United-States,0
20.0,private,109952.0,CommunityCollege,EDL3,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,25.0, United-States,0
31.0,private,243442.0,HighGrad,EDL2,0,Married-civilian,clerical, Husband, White, Male,0.0,0.0,50.0, United-States,0
33.0,self_employed,48702.0,CommunityCollege,EDL4,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,65.0, United-States,0
36.0,private,484024.0,HighGrad,EDL2,0,Divorced,inspector, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
40.0,private,208470.0,HighGrad,EDL2,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,98012.0,CommunityCollege,EDL4,0,Divorced,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
30.0,private,207301.0,HighGrad,EDL2,0,Never-married,sales, Not-in-family, White, Female,0.0,1980.0,40.0, United-States,0
26.0,private,168403.0,HighGrad,EDL2,0,Married-civilian,cleaner, Husband, White, Male,0.0,0.0,40.0, United-States,0
25.0,private,66935.0,Bachelors,EDL4,0,Never-married,other, Other-relative, White, Male,0.0,0.0,40.0, United-States,0
35.0,self_employed,42044.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0,self_employed,445382.0,CommunityCollege,EDL3,0,Divorced,other, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
23.0,private,278107.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,1573.0,30.0, United-States,0
27.0,private,96219.0,Bachelors,EDL4,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
58.0,private,205410.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
36.0,private,416745.0,CommunityCollege,EDL4,0,Divorced,managerial, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0
21.0,private,72119.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
49.0,national,195949.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
29.0,private,439263.0,HighGrad,EDL2,0,Married-civilian,guard, Husband, White, Male,0.0,0.0,35.0, Peru,0
29.0,national,59932.0,Bachelors,EDL4,0,Never-married,specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
65.0,private,172815.0,CommunityCollege,EDL3,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,40.0, United-States,0
26.0,private,40915.0,Bachelors,EDL4,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,25.0, United-States,0
44.0,private,121781.0,CommunityCollege,EDL3,0,Divorced,clerical, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,37.0, United-States,0
51.0,without_pay,130667.0,HighGrad,EDL2,0,Separated,transport, Not-in-family, Black, Male,0.0,0.0,6.0, United-States,0
41.0,self_employed,147110.0,HighGrad,EDL2,1,Married-civilian,inspector, Husband, White, Male,0.0,0.0,25.0, United-States,0
22.0,local_body,237811.0,CommunityCollege,EDL4,0,Never-married,clerical, Own-child, Black, Female,0.0,0.0,35.0, Haiti,0
36.0,without_pay,128640.0,CommunityCollege,EDL3,0,Married-civilian,transport, Wife, White, Female,0.0,0.0,25.0, United-States,0
18.0,private,111476.0,dropout,EDL1,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,40.0, United-States,0
33.0,local_body,289716.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
41.0,state,176663.0,HighGrad,EDL2,0,Married-civilian,clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0
52.0,private,155233.0,CommunityCollege,EDL3,0,Divorced,clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
40.0,private,143327.0,CommunityCollege,EDL3,0,Separated,cleaner, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
53.0,national,177212.0,CommunityCollege,EDL3,0,Never-married,specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
45.0,self_employed,123088.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
30.0,local_body,47085.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
56.0,private,102106.0,HighGrad,EDL2,0,Married-civilian,cleaner, Husband, White, Male,0.0,0.0,40.0, United-States,0
24.0,private,235894.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
71.0,self_employed,172046.0,dropout,EDL1,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,50.0, United-States,0
20.0,self_employed,197207.0,HighGrad,EDL2,0,Divorced,sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0
26.0,private,152452.0,Bachelors,EDL4,0,Married-civilian,support, Husband, White, Male,0.0,0.0,50.0, United-States,0
34.0,private,172928.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,65.0, United-States,0
36.0,without_pay,214896.0,dropout,EDL1,0,Divorced,transport, Unmarried, White, Female,0.0,0.0,40.0, Mexico,0
49.0,private,116338.0,HighGrad,EDL2,0,Separated,specialty, Unmarried, White, Female,0.0,653.0,60.0, United-States,0
22.0,private,59924.0,HighGrad,EDL2,0,Never-married,other, Own-child, White, Female,0.0,0.0,40.0, United-States,0
30.0,private,194141.0,CommunityCollege,EDL3,1,Divorced,inspector, Not-in-family, White, Male,0.0,1617.0,40.0, United-States,0
51.0,private,95128.0,HighGrad,EDL2,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0,private,292504.0,CommunityCollege,EDL3,0,Married-non-resident,sales, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
32.0,self_employed,45796.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,45.0, United-States,0
52.0,state,104280.0,CommunityCollege,EDL3,0,Married-civilian,support, Husband, White, Male,0.0,0.0,50.0, United-States,0
57.0,private,172291.0,HighGrad,EDL2,0,Divorced,clerical, Other-relative, Black, Female,0.0,0.0,40.0, United-States,0
35.0,private,180988.0,CommunityCollege,EDL3,0,Divorced,clerical, Unmarried, White, Female,0.0,0.0,39.0, United-States,0
59.0,without_pay,556688.0,dropout,EDL1,0,Divorced,transport, Not-in-family, White, Female,0.0,0.0,12.0, United-States,0
36.0,private,22494.0,CommunityCollege,EDL3,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
67.0,local_body,256821.0,HighGrad,EDL2,0,Divorced,guard, Not-in-family, Black, Male,0.0,0.0,20.0, United-States,0
31.0,self_employed,117346.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,48.0, United-States,0
31.0,private,62374.0,HighGrad,EDL2,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,50.0, United-States,0
28.0,private,314659.0,CommunityCollege,EDL3,0,Never-married,inspector, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0
72.0,without_pay,114761.0,dropout,EDL1,0,Widowed,transport, Unmarried, White, Female,0.0,0.0,20.0, United-States,0
36.0,private,93225.0,HighGrad,EDL2,1,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
56.0,private,124771.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
35.0,private,27408.0,CommunityCollege,EDL3,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
44.0,private,271792.0,Bachelors,EDL4,0,Married-non-resident,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
26.0,private,64289.0,HighGrad,EDL2,0,Never-married,farming, Own-child, White, Male,0.0,0.0,40.0, United-States,0
51.0,private,183390.0,HighGrad,EDL2,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,40.0, United-States,0
30.0,private,234919.0,CommunityCollege,EDL3,0,Never-married,sales, Own-child, White, Female,0.0,0.0,40.0, El-Salvador,0
20.0,private,88231.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0,private,154422.0,CommunityCollege,EDL3,0,Never-married,clerical, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,0
54.0,private,118793.0,HighGrad,EDL2,1,Married-civilian,clerical, Husband, White, Male,0.0,0.0,45.0, United-States,0
32.0,without_pay,30499.0,Bachelors,EDL4,0,Divorced,transport, Unmarried, White, Female,0.0,0.0,32.0, United-States,0
43.0,state,308498.0,HighGrad,EDL2,0,Married-non-resident,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
42.0,self_employed,29962.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,48.0, United-States,0
62.0,private,200332.0,HighGrad,EDL2,0,Married-civilian,inspector, Husband, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,67234.0,HighGrad,EDL2,0,Never-married,sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
45.0,private,168038.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,32.0, United-States,0
34.0,private,137814.0,CommunityCollege,EDL3,0,Separated,sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
64.0,private,126233.0,HighGrad,EDL2,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,20.0, United-States,0
42.0,self_employed,79036.0,Bachelors,EDL4,0,Married-civilian,farming, Husband, White, Male,0.0,0.0,65.0, United-States,0
60.0,self_employed,327474.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,70.0, United-States,0
44.0,private,145160.0,HighGrad,EDL2,0,Never-married,repair, Other-relative, White, Male,0.0,0.0,58.0, United-States,0
67.0,without_pay,37092.0,dropout,EDL1,0,Married-civilian,transport, Husband, White, Male,0.0,0.0,4.0, United-States,0
45.0,private,129387.0,CommunityCollege,EDL4,0,Divorced,support, Unmarried, White, Female,0.0,0.0,40.0, Yugoslavia,0
32.0,without_pay,143162.0,dropout,EDL1,0,Married-civilian,transport, Wife, White, Female,0.0,0.0,40.0, United-States,0
23.0,private,133515.0,HighGrad,EDL2,0,Never-married,other, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0
28.0,private,168901.0,Bachelors,EDL4,0,Married-civilian,specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Taiwan,0
55.0,private,750972.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,41.0, United-States,0
27.0,private,91189.0,HighGrad,EDL2,0,Never-married,clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
37.0,private,290609.0,HighGrad,EDL2,0,Divorced,clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
22.0,without_pay,31102.0,CommunityCollege,EDL3,0,Never-married,transport, Own-child, Asian-Pac-Islander, Female,0.0,0.0,4.0, South,0
44.0,self_employed,216921.0,dropout,EDL1,0,Married-civilian,other, Husband, White, Male,0.0,0.0,70.0, United-States,0
23.0,private,120046.0,CommunityCollege,EDL4,0,Never-married,clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0
41.0,private,324629.0,Bachelors,EDL4,0,Married-civilian,managerial, Husband, White, Male,0.0,0.0,40.0, Yugoslavia,0
29.0,private,160279.0,HighGrad,EDL2,0,Divorced,inspector, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
22.0,private,160398.0,CommunityCollege,EDL3,0,Never-married,sales, Other-relative, White, Male,0.0,0.0,38.0, United-States,0
28.0,private,129460.0,dropout,EDL1,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,40.0, El-Salvador,0
30.0,private,252752.0,Bachelors,EDL4,0,Married-civilian,specialty, Wife, White, Female,0.0,0.0,40.0, United-States,0
20.0,private,58222.0,CommunityCollege,EDL3,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,20.0, United-States,0
28.0,without_pay,424884.0,dropout,EDL1,0,Separated,transport, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
19.0,without_pay,46400.0,CommunityCollege,EDL3,0,Never-married,transport, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0
42.0,private,223934.0,CommunityCollege,EDL4,0,Divorced,managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
34.0,private,84119.0,HighGrad,EDL2,0,Never-married,repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
23.0,private,195532.0,Bachelors,EDL4,0,Never-married,managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,0
50.0,private,191299.0,HighGrad,EDL2,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,50.0, United-States,0
57.0,private,162301.0,HighGrad,EDL2,0,Divorced,clerical, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0
35.0,private,143152.0,CommunityCollege,EDL3,0,Married-civilian,clerical, Wife, White, Female,3908.0,0.0,27.0, United-States,0
24.0,private,92609.0,Bachelors,EDL4,0,Never-married,managerial, Own-child, White, Male,0.0,0.0,45.0, United-States,0
27.0,private,247819.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,15.0, United-States,0
45.0,self_employed,142719.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
80.0,private,86111.0,Doctorate,EDL5,0,Married-civilian,specialty, Husband, White, Male,0.0,0.0,30.0, United-States,0
23.0,state,35633.0,CommunityCollege,EDL3,0,Never-married,other, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
50.0,private,173630.0,HighGrad,EDL2,0,Divorced,sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0
90.0,private,311184.0,Bachelors,EDL4,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,20.0, Yugoslavia,0
55.0,private,49737.0,CommunityCollege,EDL3,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,50.0, United-States,0
72.0,private,183616.0,HighGrad,EDL2,0,Married-civilian,managerial, Wife, White, Female,0.0,0.0,50.0, England,0
65.0,private,129426.0,CommunityCollege,EDL3,1,Widowed,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
37.0,private,454915.0,dropout,EDL1,0,Divorced,repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
39.0,state,55568.0,HighGrad,EDL2,0,Married-civilian,clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0
38.0,private,29874.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
30.0,private,130021.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,2829.0,0.0,40.0, United-States,0
28.0,private,410351.0,CommunityCollege,EDL3,0,Never-married,repair, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
34.0,private,399386.0,CommunityCollege,EDL4,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,53.0, United-States,0
55.0,private,157932.0,HighGrad,EDL2,0,Divorced,cleaner, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
20.0,private,133061.0,HighGrad,EDL2,0,Never-married,cleaner, Own-child, White, Male,0.0,0.0,40.0, United-States,0
19.0,without_pay,46400.0,CommunityCollege,EDL3,0,Never-married,transport, Not-in-family, White, Female,0.0,0.0,32.0, United-States,0
21.0,private,107895.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Male,0.0,0.0,35.0, United-States,0
39.0,private,63021.0,CommunityCollege,EDL3,0,Divorced,other, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
33.0,local_body,27959.0,HighGrad,EDL2,0,Never-married,other, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
26.0,private,179569.0,CommunityCollege,EDL3,0,Never-married,clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
31.0,state,113129.0,CommunityCollege,EDL3,0,Never-married,other, Own-child, White, Female,0.0,0.0,65.0, United-States,0
32.0,private,316470.0,dropout,EDL1,0,Married-civilian,repair, Husband, White, Male,0.0,0.0,60.0, Mexico,0
60.0,self_employed,89884.0,HighGrad,EDL2,0,Married-civilian,sales, Husband, White, Male,0.0,0.0,50.0, United-States,0
21.0,private,315303.0,CommunityCollege,EDL3,0,Never-married,other, Own-child, Black, Male,0.0,0.0,20.0, United-States,0
